time,titlecount,summary,summlen
2015-02-07,21.0,"油價反彈 能源基金霸占境外基金十強,外資轉買 聯電最得寵,長假生疑 減碼因應,均線 短、中、長全秀多,封關倒數 法說尬舞,瑞昱美律 權證有看頭,億光穩懋 短打搶紅包,抱股過年 瞄準四族群,半導體車電 漲相佳,新藥醫材 有望逆勢衝,台股站在風口上 三族群看俏,台塑化1月營收 失守500億,沙國原油 調降亞洲售價,三把刀磨利了 迎戰大猩猩,環評過了 台積投資中科7,000億,後市不悲觀 塑化有潛利,台股封關前 提防回馬槍,過去十年…封關日漲多跌少,元大寶來期ROE 今年拚10％,林添富：台股延長交易 期權先行,16檔悍將 搶賺年終",266.0
2015-02-08,30.0,"穎台 庫藏給力需求旺,兩岸財經本周行事曆 2/9～2/14,台股本周多空,量縮缺主流 台股 注意馬後炮,長假效應 區間震盪居多,外資淨多單若逾萬 仍有可為,經濟成長 有機會挑戰4％,東海財金 押華邦電同亨,封關在即 買盤保守,開南財金 續抱台郡億光,台股 當心獲利賣壓,開南選股穩健 東海錯看一檔,挑戰者 郭哲榮 青睞世紀幃翔,衛冕者 蔡中錚 看好擎亞谷崧,挑戰者陳速金 鍾情福懋世紀,周冠軍 李政穎 挑啟碁華新科,股海小英雄 李政穎,金承臻 陳速金,華爾街大亨 郭哲榮,華爾街雙響砲 蔡中錚,李政穎 績效夠正,長假前適度減碼 年後再開趴,家族大團圓 新光旺年會 吳東亮現身,上月營收 可望寫次高,童子賢：物聯網需求將爆發,淡季不淡創高股 喊衝,345心法 封關周賺紅包,未來一周大代誌,MSCI周四調權重 市場關注,15檔春燕訂單到 帶頭發財",372.0
2015-02-09,35.0,"上周台股大啖8億美元 連3周稱霸,封關倒數 留意獲利了結賣壓,金融期抗跌 台指期正價差擴大,轉進歐台期 空單避險,融資券餘額降 券＞資,封關前軟腿 台股探9400,投資情報站,我的權證 該抱過年嗎？,舊振南餅舖 幫員工儲蓄,周五台股封關 紅包行情可期,推陳出新 台股揚升,富邦金晟楠 四檔聚焦,F-TPK 上周看多冠軍,機殼族認購 短打賺紅包,台指期 空方攻勢轉強,業績彈跳股 OTC明星,產業成長股 首選,13檔年報耀眼 帶頭衝,馬年…股民平均賺38萬,LED照明 錢景亮麗,台灣50 外資連18買,台股基金 迎紅包行情,華南金大蛻變 拚海外狩獵,法說美股財報 牽動大盤,台股MSCI權重 調升不易,揚升方案 外資保守看待,台 生技指數跌1.1％,大億六暉 營運飆速,正新啟碁 買盤進駐,汽車安全題材夯 類股喊衝,劍麟為升 商機爆發,怡利電同致 法人挺,上月出口年增率 衝2.5％,封測網通金融股 可抱過年,台股周五封關 紅包行情可期",418.0
2015-02-10,26.0,"今年來一般型基金賺近4％,台指期正價差再拉大,正價差 有利年後走勢,開春紅盤日即結算 宜賣權因應,台股震盪 金融航運撐盤,投資情報站,封關短打 啟碁叫好,凌華氣盛 8N永豐旺,智原 選價平至價外10%,為升啟碁 四檔馬力強,選擇權 買進買權,宏達電期 可做空,台指期 外資偏多調整,籌碼強勢股 後市閃亮,14檔營收雙增 吸睛,中小型股 拚落後補漲,消費電子 話題十足,元大寶來 春節服務不打烊,台股 外資捧,Fed升息逼近 台菲錢潮不退,上市櫃營收 41家創新高,台幣本周維持31.3~31.6,劉宗聖 法人限制 加速鬆綁,李存修 績效穩定 手續費低,林火燈 退休基金 帶頭投資,被動元件族群 1月表現亮麗",303.0
2015-02-11,31.0,"投信：本季投資信心回暖,封關前拚9500 春節後行情盼多,元大寶來期 連續21年春節不打烊,持有台灣50遇利空 放空歐台期,電子期領漲 台指期翻紅,低價股 年前開運,金融股權證 封關前停利停損,台積股價市值 雙創新高,台積、大立光吹號 大盤跳高,投資情報站,陸客春節來台 可到銀行開戶,台積電現金股利4.5元,架好漁網 開始捕魚,指數認購 短打價外,神準波若威 伺機布局,金控族群 認購亮晶晶,選擇權 價差操作,電子期 多空捉對廝殺,電子零件 法人卡位,籌碼換手股 蓄勢衝鋒,LED備貨題材發酵,證交所推廣CSR 回響大,國泰中國A50基金 下月開募,五績優族群 點亮封關行情,營運躍增股 獲法人搶進,77檔營收新高 開春好兆頭,上市櫃繳出好成績 突破2.6兆,亞太理財中心 開兩大門迎客,開發金新光金 獲利平平,台積配息加碼 今年發4.5元,台積電現金股利4.5元 18年來新高",390.0
2015-02-12,34.0,"專家：迎長假 投資組合可重審視,台指期小紅 價差轉逆,封關前抱ETF、指數期選擇權,布歐台期等開紅盤 勝率7成5,台股元月籌資達242億元,金融股撐盤 盤中1098點新高,MSCI調整權重 增萬海剔台橡,大盤開高走低大擺尾,MSCI 季調整 連6降台股權重,投資情報站,台廠沾蘋果光？ 專家：全看新品,油價跌 台股下半年看好上萬點,台灣投資人信心指數升 開春破百,價外15％內 權民關愛,和碩 價平短線操作,選擇權 波動率下滑,台指期 站回10日均線,營運轉機股 漲相佳,台股MSCI權重 有望調升,台股年節行情 旺到3月,五大股市 磁吸歐洲資金,台灣投資人 信心回升,善用反向ETF 長假不愁,春節期間...仍可抱股,外資期現做多 力拱封關行情,券商：前置作業來得及,台積電市值 衝3.8兆新高,漲跌幅放寬 擬6月提前上路,監獄暴動 不影響大盤,投顧：熱錢 帶旺台股,QDII買基金 不計入投資額度,服貿卡關 投資台股餘額 三年沒增,羅瑋：台股 下半年上萬點,台灣投資人信心指數 開春破百分",446.0
2015-02-13,38.0,"櫃買權證熱 元月續高歌,MSCI調權重 台灣雙降,金馬kiss bye台指期躍9500,台股今年會攻上萬點,即時盯盤 國泰證推WEB新軟體,新春紅盤 紅包行情可期,啟碁宏捷科 四檔靚,台指期 多空節前觀望,台股封關 3線齊紅,台積電 馬年漲40%,華碩 ZenFone 2拚出貨1600萬台,台股看多 物聯網靚,美元弱 台幣午盤強彈1.7角,歐資看多亞德 股價只樂半場,選擇權 跨式操作,MSCI權重 台股6度遭雙降,外資連九買 台股拚封關紅,MSCI權重 萬海升幅最大,原相智原 伺機布局,封關收紅 年後電子兵吸睛,證交所：修改交易細則,交易多留意 維護自身投資權益,營收雙成長股 吸睛,想換新鈔 倒數2天,成分股 新增萬海 剔除台橡,MSCI權重 台股6度雙降,躲變數 紅盤日下午再進場,半導體運輸 可留意,投資情報站,證券詐騙 小心別上鉤,房地合一打氣 營建吐悶氣,封關不漏氣 後市不洩氣,美利達奔馳 統一04讚,全球股市Q1易甜 抱股過年可期,大立光馬年每張賺154萬,台股 引爆外資「卡位」戰,智冠認購 長短都撩人,台股引爆外資卡位戰",472.0
2015-02-14,23.0,"近一周台股基金悶 俄羅斯基金回神,吃定心丸 外資持續買超,外資加碼 抱股過年,3大法人看多 只欠連續量能,國際變數解套？ 看電子股起舞,房地合一稅拍板 房市賣壓鬆口氣,羊年開紅盤 慶祝行情可期,台股馬年封關 指數15年新高,外資卡位！ 台幣勁升1.55角,日月光冠德 權證夯,營建股漲逾2% 笑傲台股,陸股連五紅 ETF漲聲鼓勵,半導體塑化 盤面焦點,大紅包 電信三雄發630億股息,半導體蘋果鏈 加碼重心,蔡英文概念股 掀開大悶鍋,中華電 全面加薪2.5％,踏進雲服務 幫獲利打氣,三年最低 華碩去年EPS 26.21元,外資抱股過年 十天買超621億,12檔外資挺 軋內資空手,外資大舉匯入 台幣強升,台股封關算總帳 股民賺進36.58萬",321.0
2015-02-15,38.0,"挑戰者郭哲榮挑泰金寶西勝,台股 紅盤行情看俏,華爾街大亨 郭哲榮,年後開紅盤 電子當領頭羊,挑戰者 李政穎 青睞悠克華固,台股本周多空,華爾街雙響砲 蔡中錚,周冠軍 陳速金 看好敬鵬百和,只要9430點不跌破 區間偏多操作,他，也愛騎YouBike,鴻海豪氣 尾牙砸6億摸彩,日月光（2311）打蘋果光 業績俏,衛冕者 蔡中錚 鍾情力銘圓剛,正崴今年營收 拚重返千億,長假期間 盯歐美股市,15檔新春賀歲股 投信按讚,日月光（2311）打蘋果光 業績俏,房地合一稅 立院三點攻防,陳速金 績效正點,東海財金 押聯強抱統一,台股不缺梗 節後認購仍有夢,開南財金 看好群創聯電,開南操作精準 東海選股失誤,金承臻 陳速金,未來一周大代誌,台幣 31.4~31.6元震盪,群創（3481）電視面板 大缺貨,兩岸財經本周行事曆 2/16～2/25,搶進工業4.0 機器人產值增,台積電（2330）本季營收 拚新高,轉換跑道 鎖定利基市場,台股戰前高 元宵前可吹號,挺民間BOT 贊成松機遷建,建商春節衝刺 加碼打廣告,電子旺 1月出口亮眼,彭淮南盯匯市 春節不休假,外資對紅盤後有期待,股海小英雄 李政穎",498.0
2015-02-16,25.0,"日股衝高 GDP成長激勵 台幣強升 年前搶結匯,金可 逾90天期優選,啟碁台達電 四檔靚,宏達電雙虎權證 吸睛,台達電期 可做多,興櫃市場 將掀登錄潮,台指期 風險處於低檔,選擇權 跨式操作,蘋概物聯網 OTC主流,紅盤日…多方超人氣,面板LED 逢低布局,權值金融股 強強滾,證券股 將掀補漲行情,績優電子 長線有看頭,三高抗震族 羊羊得意,11檔科技基金 好靚,台陸股市 紅盤可期,台股羊年開紅盤 法人喊發,台 生技指數跌1.2％,消金三雄 動能增溫,智冠鈊象 大搶紅包,十大新年概念股 恭喜發財,統一遠百 Q1放鞭炮,陸節慶股 漲相佳,歐日PMI 可望報喜",281.0
2015-02-17,2.0,"民間流通現鈔 歷史新高,兩商品拖累 壽險業保費大減",25.0
2015-02-18,15.0,"陸股封關 馬年漲6成 羊年看好,台幣馬年貶3.99% 近8年最多,電商奢侈品 後市俏,普華：三面向思考 提高交易,制訂下市門檻 借鏡歐美日,曾銘宗：終結冷凍股 不宜冒進,港建:四招活絡進出,喚醒睡美人 別讓好股結冰,元寶期：宜共同造市,升溫量能…要對症下藥,沒量沒人氣 184檔躺平股市,法人：氣虛的公司 強制退場,陸股亮麗封關 羊年看漲25％,投資ETF 輕鬆騎蠻牛,民營金控 服務創新跑第一",197.0
2015-02-19,,x,
2015-02-20,2.0,"馬英九 關渡宮祈福 一掃低人氣,康和證券 看好塑化、貨櫃海運股",31.0
2015-02-21,,x,
2015-02-22,14.0,"複委託投資 Ａ股漲勢不漏接,ETF跟著大盤走 四大密技 讓你穩穩賺,投資拚權勝 留意波動率 分散布局,專家談期貨 權值股期 操作重心,名家看羊年台股 光電物聯網 帶頭衝,股票基金迎錢潮 歐美日靚 中國印度high,高殖利率穩定配息 羊年寵兒,勞動退撫 加碼布局海外,政府基金 優選三好企業,十大題材熱 18檔開市大吉,台股 紅盤日衝去年高點,台股開紅盤 揚升方案加持,未來一周大代誌,1,100億政府基金將大買台股",207.0
2015-02-23,38.0,"和碩 蘋果訂單更香甜,今年會是非常有行情的一年,台積ADR溢價4％ 半導體帶財,生技族群 拚補漲,羊年經濟唯穩是問,高股息族群 外資捧,優質藍籌股 外資攬牢牢,外資年前狂敲 添柴火,台股本周多空,績優股 外資首選,權值股 短線焦點,零通膨…央行升息將延至明年,油價受惠股 上半年搶鏡,美元強勢 外銷產業沾光,開紅盤 4大名師怎麼看,台股首季 仍將繼續「作夢」,電子股當家 運輸業發光,國際牛氣沖天 台股竊喜,大陸、印度 亞股領頭羊,半導體金融 站在浪頭上,電子4族 迎春接福,機器人概念股 放長線釣大魚,兩大產品 維持未來獲利關鍵,廣達景碩 業績吃補,第二波法說會 金控亮麗登場,開紅盤 上漲機率逾6成,台股元寶行情 上看萬點,可成新普 動能增溫,4K2K面板LTE 新年喜洋洋,十大蘋果新品股 新春飛揚,台股基金迎財神 擁抱趨勢股,台股明開紅盤 三名師喊發,證交所董事長李述德：融資擔保維持率提高至130％,晶圓代工族 長抱穩穩賺,抓住趨勢 不變的投資哲學,美國概念股 投資熱區,蘋果股價新高概念股high,鴻海正崴 後市看俏",464.0
2015-02-24,51.0,"金融指數 開市大吉,群益金鼎證券 財富管理規模拚翻倍,歐美創新高 亞股補漲,台幣 易貶難升,布局加權指數認購權證？,紡纖製鞋生技 將發功,ETF投資三心法 勝算大,動能豐沛 櫃指喜羊羊,台積股價、市值又新高,林明成：台股衝破9600 萬點不遠,看好補漲 大戶布局金融,全球股市 多頭續航,投資情報站,陳朝燈 可望緩步走高,今天開紅盤 台股可望補漲,外資買超股 大盤領頭羊,元宵前 多方占優勢,期交所加強國際化合作腳步,多頭氣氛 台股開紅盤行情可期,陳豊丰：權值股撐起人氣,台股中小基金 超給利,儒鴻聚陽 選逾二個月期,多方控球台指期拉高結算,和碩搶當代工股王,題材股認購 吸引買盤,台股漲跌幅放寬時程 5月定調,選擇權 高檔避險,15方案接力 揚升股市,台積電期 可做多,外資簇擁 新興亞洲連5周買超,巴克萊：台股指數上看10230點,國際市場頻報喜,台幣震盪 午盤升5.7分,期貨交易量 今年拚2.14億口,台股紅盤在望 下月衝萬點,call國泰金旺 put長榮喊燒,朱晏民 投資氛圍偏多,台積聯發科 四檔靚",455.0
2015-02-25,29.0,"歐台期、選連線 避險快,激情過後 台指期價差轉逆,外資續作多 高點防震盪,外資：恐現黑天鵝 壽險有風險,投資情報站,台股放寬漲跌幅 權證操作求快,台積領軍 台股挺進9700,美續寬鬆 台幣午盤強升2.13角,富邦金漲到55.5元,台股喜羊羊 漲破9600點,林明成：台股離萬點不遠了,元大中信金 權民青睞,蘋概股認購 金羊報喜,人民幣匯率期 6月上市,面板雙虎 開紅盤臉綠,開學了 概念股動起來,技術線三強權值股 氣旺,三高族群 抗震優選,儒鴻豐泰銘旺實 法人按讚,美台股市 瑞銀按讚,俄股基金 今年來強彈15％,資金湧入 亞股羊年有看頭,漲跌幅放寬 可望提前上路,鴻海轉型 有挑戰有契機,台股開紅盤 四外資喊萬點,台幣貶5分 爆量14.6億美元,外資捧 和碩登代工股王,台積好兆頭 股價市值雙高,新春開紅盤 台股喜羊羊",360.0
2015-02-26,29.0,"陸股給力 午盤翻紅,專家：電軍團暖身 台股下月衝9800,歐台選 短線價差因應,金融撐盤 台指期 價差轉正,外資只要有加碼 就是好消息,日線翻黑 周月線紅,押寶法說 短打、價外效果佳,台股獲利不佳 4成轉投資人民幣,單井陽程 四檔亮眼,價外15%以內 可搶短,華碩 挑逾三個月到期,選擇權 買進買權,台積電期 可做多,台指期 外資偏多布局,富邦國泰金 野村喊進,雲端LED 短線氣盛,今年除權息行情 添動能,TypeC概念燒 9檔看旺,主動式基金 幫你賺超額報酬,富蘭克林 奪基金六大獎,亞洲大調查 台灣投資人最悲觀,元大寶來證 幫紅包加值,法人：四產業影響中性,外資連12買 引爆三軋行情,今最後一盤 當心大甩尾,貨幣供給 驚見死亡交叉,單日匯入250億 台幣一度飆破31.5元,台積市值 突破4兆,台股獲利不佳 3成投資人轉外幣",366.0
2015-02-27,20.0,"Apple Watch出貨倒數 概股摩拳,3月布局 瞄準低基期股,挑戰萬點…台股3月上漲機率7成,經常帳順差 去年創新高,內資陸續歸隊 中小型股加溫,蔡明忠團拜 勉員工爭取社會認同,換車潮帶動 產險保費收入創新高,儒鴻聚陽 挑逾60天期,Ｆ-鎧勝應華 反彈可期,選擇權 價差操作,台指期 外資減碼多單,華亞科中石化 醞釀軋空行情,陸股ETF 正向看待,金融半導體 獲利有撐,中小股活跳跳 投信捧,善用ETF 讓紅包錢滾錢,台股 月線連5紅,萬海爆量 股價飆高,去年資金流出530億美元,迎工業4.0鴻海強攻七領域",256.0
2015-02-28,25.0,"揚名立萬 電金傳產 將打車輪戰,台股羊頭羊尾順 Q3防震,全球3把火 台股一把罩,多方氣盛 但短線防拉回,生技族 台股3月瘋？,三大法人 挺紅包行情,大陸兩會將登場 陸股風向球,漢微科法說 三外資挺,運動概念股 美景可期,15檔年報佳 法人青睞,景岳泰博喬山 短線靚,智慧家庭車聯網 吸睛,陸FDD LTE釋照 4G商機燙,鴻海代工Apple Watch 搶單廣達,發健康財 穿戴Q2出貨掀高潮,FDD LTE,聯發科宏達電 吞補丸,運動風潮擴散 電子股不寂寞,MWC下周見 非蘋新機尬場,雙Ａ造雲 今年效益顯現,搶進資金派對 跟著法人走,外資投信加碼股 好牛,櫃買中小股 將掀做夢行情,美元能強多久…留意兩大矛盾,15檔績優 內外資法人挺",320.0
